Engineering Stress	Engineering Strain
678000270.6	0.404878571
678029832.4	0.404908929
678110427.4	0.404940774
678109065.4	0.404969345
678095605.7	0.404998214
678060436.4	0.405026786
678117156.8	0.405058631
678235805.6	0.405090774
678224028.7	0.405119345
678179164.9	0.405147917
678072213.3	0.405176786
678067005.4	0.405205357
678144234.8	0.405237202
678203439.1	0.405266071
678138547.5	0.405296429
678138948	0.405325
678145677.4	0.405355357
678289721.3	0.405387202
678277224	0.40541756
678246060	0.405446131
678137025.1	0.405474702
678090638.9	0.405502083
678210889.8	0.405533929
678235405	0.405564286
678214414.9	0.405592857
678207685.5	0.405623214
678229796.6	0.405653571
678325131.7	0.405685417
678354293	0.405715476
678314156.8	0.405744345
678225390.7	0.405771429
678195427.4	0.4058
678276182.8	0.405831845
678326574.4	0.405862202
678309029.6	0.40589256
678293727.6	0.405919643
678272336.9	0.405951488
678402121	0.405983333
678413978.5	0.40601369
678378968.6	0.40604256
678308948.9	0.406069643
678254070.8	0.406098214
678318883.5	0.406128571
678402762.5	0.406160417
678378968.6	0.406188988
678404684.6	0.406219345
678402602.2	0.406249702
678492489.2	0.40628006
678491608.4	0.406310417
678448267	0.406338988
678408610.2	0.406367857
678329138	0.406396429
678366711.5	0.406426786
678476306.5	0.406458631
678472221.3	0.406487202
678502984.8	0.40651756
678454115.6	0.406547917
678488404.1	0.406578274
678512117.4	0.406606845
678504666.7	0.406637202
678467814.5	0.406665774
678359260.8	0.406692857
678388822.6	0.406723214
678497056.5	0.40675506
678501702.5	0.406785417
678546405.9	0.406815774
678483917.6	0.406844345
678510435.5	0.406874702
678563630.8	0.406906548
678588465.9	0.406935417
678526137.1	0.406963988
678437371	0.406991071
678465571.7	0.407021429
678524294.8	0.407053274
678539596.8	0.407082143
678553456.1	0.407112202
678539115.6	0.407141071
678522292.1	0.407169643
678596237.5	0.407203274
678674748.2	0.407233333
678643984.8	0.407262202
678517645.2	0.407289286
678517805.6	0.407319643
678566515.2	0.40735
678613541.2	0.407378571
678603928.3	0.407408929
678630526	0.4074375
678592952.5	0.407467857
678724338.7	0.407499702
678766238.4	0.407531548
678748293	0.407560417
678659126.3	0.4075875
678623155	0.407616071
678616746.4	0.407646429
678719131.7	0.407676786
678700945.3	0.407707143
678713523.3	0.407735714
678693655	0.407766071
678735715.1	0.407797917
678830169.4	0.407828274
678845551.1	0.407858333
678745809.1	0.407885714
678644785.8	0.407912798
678675949.8	0.407942857
678791554.7	0.407975
678788509.9	0.40800506
678796761.6	0.408035417
678788029.6	0.408064286
678820795.7	0.408096131
678882643.4	0.408126488
678872949.8	0.40815506
678806535.8	0.408183631
678697661.3	0.408210714
678710319	0.408241071
678808778.7	0.408272917
678823840.5	0.408301786
678845390.7	0.408332143
678847393.4	0.408362202
678828406.8	0.40839256
678959873.7	0.408422917
678921499.1	0.408453274
678862855.7	0.408481845
678793076.2	0.408508929
678823440	0.408539286
678829047.5	0.408569643
678906517.9	0.4086
678898185.5	0.40863006
678898345.9	0.408658929
678866941.8	0.408689286
679012668.5	0.408721131
679015071.7	0.408751488
679009143.4	0.40878006
678915570.8	0.408807143
678889613.8	0.4088375
678948016.1	0.408867857
679004095.9	0.408897917
678975575.3	0.408928274
678998568.1	0.408957143
678942888.9	0.408985714
679074195.3	0.409019048
679102475.8	0.409049405
679092060.9	0.409078274
679010665.8	0.409105357
678934957.9	0.409133929
679000972.2	0.409164286
679054728.5	0.409196131
679031575.3	0.409225
679057051.1	0.409253571
679023002.7	0.409282143
679091660.4	0.409315774
679185634.4	0.409346131
679164323.5	0.409374702
679104078	0.409403571
679015472.2	0.409432143
679064741.9	0.4094625
679100552.9	0.40949256
679067947.1	0.409521429
679118097.7	0.409551786
679098149.6	0.409580357
679158715.9	0.409613988
679253650.5	0.409644048
679244357.5	0.409672917
679191882.6	0.409701488
679078201.6	0.409728571
679130595.9	0.409758929
679154629.9	0.409790774
679163843.2	0.409819643
679183951.6	0.409849702
679169371	0.409878571
679164965.1	0.409908929
679330399.6	0.409942262
679304042.1	0.409971131
679260219.5	0.409999702
679137325.3	0.410026786
679157193.5	0.410057143
679186675.6	0.4100875
679239390.7	0.410117857
679220964.2	0.410146429
679212071.7	0.410176786
679204541.2	0.410205357
679366210.6	0.410238988
679346822.6	0.410269345
679333844.1	0.410297917
679220242.8	0.410325
679180827.1	0.410355357
679224649.6	0.410385714
679316219.5	0.410415774
679310611.1	0.410446131
679303000.9	0.410475
679278165.8	0.410503571
679368853.9	0.410536905
679411554.7	0.410565774
679392647.8	0.410596131
679310130.8	0.410623214
679244437.3	0.410651786
679287939.1	0.410682143
679360362	0.410713988
679380470.4	0.410742857
679336167.6	0.410772917
679339532.3	0.410801786
679341776	0.410833631
679427257.2	0.410863988
679395692.7	0.410894048
679349146.1	0.410921131
679262863.8	0.410948512
679314777.8	0.410980357
679385758.1	0.411010417
679434707.9	0.411040774
679420928.3	0.411071131
679339212.4	0.411098214
679365088.7	0.41113006
679494713.3	0.411161905
679493351.3	0.411190774
679443680.1	0.411219345
679337129	0.411246429
679392487.5	0.411276786
679434868.3	0.411308631
679495113.8	0.411338988
679441517	0.411367857
679422209.7	0.411396429
679463789.4	0.411426786
679559685.5	0.411458631
679597338.7	0.411488988
679594134.4	0.41151756
679463948.9	0.411544643
679487903.2	0.411575
679507450.7	0.411605357
679593012.5	0.411637202
679546546.6	0.411665774
679522672.9	0.411694643
679535891.6	0.411725
679617847.7	0.411756845
679689469.5	0.411786905
679652056.5	0.411815774
679552474.9	0.411844345
679507450.7	0.411871429
679566174.7	0.411903571
679640279.6	0.411933631
679609276	0.4119625
679605830.6	0.411992857
679607993.7	0.412021429
679681778.7	0.412053274
679743947.1	0.412085119
679703649.6	0.412113988
679629704.3	0.412141071
679535651.4	0.412169643
679599822.6	0.4122
679735134.4	0.412231845
679687546.6	0.412260714
679692834.2	0.412289286
679681618.3	0.412319643
679792415.8	0.412351488
679823980.3	0.412381845
679787849.5	0.412410417
679721515.2	0.412439286
679642763.4	0.412466369
679668879.9	0.412496429
679784484.8	0.412528571
679759969.5	0.412558631
679766619.2	0.4125875
679783042.1	0.412617857
679810441.8	0.412649702
679860431.9	0.41268006
679845931.9	0.412708631
679812284.1	0.412737202
679728164.9	0.412764286
679721915.8	0.412794643
679874452.5	0.412826488
679898726.7	0.412856845
679891516.1	0.412887202
679868043	0.41291756
679884546.6	0.412946131
679945112.9	0.412976488
679907539.4	0.413006845
679906978.5	0.413035417
679787929.2	0.4130625
679766859.3	0.413092857
679870767	0.413124702
679927647.8	0.41315506
679935017.9	0.413185417
679886069	0.413213988
679866520.6	0.413242857
679926285.8	0.413274702
679971629.9	0.413304762
679933095.9	0.413333631
679856747.3	0.413360714
679810361.1	0.413391071
679868683.7	0.413421429
679928929.2	0.413451488
679914028.7	0.413481845
679911224	0.413510714
679849536.7	0.413539286
679930291.2	0.413571131
680017294.8	0.413602976
679974193.5	0.413631845
679908660.4	0.413658929
679843528.7	0.4136875
679882863.8	0.413717857
679934377.2	0.413748214
679905136.2	0.413778571
679957690.9	0.413807143
679910103	0.413835714
679996385.3	0.413869345
680078582.4	0.413899702
680088916.7	0.41393006
680029071.7	0.413957143
679916511.6	0.413985714
679932775.1	0.414014286
680013769.7	0.414046429
679987893.4	0.414075
680019698	0.414105357
679997426.5	0.414133929
680027229.4	0.414165774
680152286.7	0.414197619
680176721.3	0.414227976
680079463.3	0.41425506
679949439.1	0.414282143
679976197.1	0.4143125
680049580.6	0.414344345
680053105.7	0.414373214
680089798.4	0.414403571
680066084.2	0.414433631
680092201.6	0.414463988
680180647	0.414495833
680152767	0.414524702
680127051.1	0.414553274
679990857.5	0.414580357
680022021.5	0.414610714
680066484.8	0.414641071
680105340.5	0.414671131
680108144.3	0.414701488
680126169.4	0.414731845
680109185.5	0.414760714
680230558.2	0.414794048
680189940	0.414822619
680166066.3	0.414851488
680092441.8	0.414878571
680061438.2	0.414907143
680086914	0.4149375
680167828.9	0.414969345
680201316.3	0.414999702
680195067.2	0.415028274
680184412.2	0.415057143
680273899.6	0.415090476
680292485.7	0.415119345
680281911.3	0.415149702
680214455.2	0.415176786
680156612.9	0.415205357
680192103	0.415235714
680258036.7	0.41526756
680257716.8	0.415296131
680280869.2	0.415326488
680241933.7	0.415353571
680300977.6	0.415387202
680378047.5	0.41541756
680355375.4	0.415446131
680338951.6	0.415474702
680245058.2	0.415503571
680292165.8	0.415533929
680318522.4	0.415564286
680341114.7	0.415592857
680331260.8	0.415623214
680329979.4	0.415651786
680335267	0.415683631
680456719.5	0.415715476
680485960.6	0.415744345
680414018.8	0.415772917
680324531.4	0.4158
680332222.2	0.415832143
680372439.1	0.415862202
680391266.1	0.415889286
680375243.7	0.415921429
680386860.2	0.41595
680360422	0.415980357
680541479.4	0.41601369
680514401.4	0.41604256
680477147.8	0.416071131
680374042.1	0.416098214
680368594.1	0.416128571
680387821.7	0.416158929
680432124.6	0.416189286
680429961.5	0.416217857
680452152.3	0.416248214
680426035.8	0.416276786
680535390.7	0.416310417
680595796.6	0.416340476
680550371.9	0.416369345
680471860.2	0.416396429
680416341.4	0.416426786
680473943.5	0.416457143
680500060.9	0.416485714
680478349.5	0.416516071
680521130.8	0.416546429
680482675.6	0.416575
680585381.7	0.416606845
680661650.5	0.41663869
680627842.3	0.41666756
680545244.6	0.416694643
680443900.5	0.416723214
680522092.3	0.416753571
680581376.3	0.416785417
680589547.5	0.416814286
680590509	0.416844345
680562629.9	0.416873214
680598921.1	0.41690506
680688648.7	0.416935417
680666536.7	0.416965476
680626960.6	0.416992857
680539957	0.417021429
680553817.2	0.417051786
680598600.4	0.417082143
680684241.9	0.417112202
680642742.8	0.41714256
680606852.2	0.417171429
680605089.6	0.417201488
680697060	0.417233631
680719733	0.417262202
680692733.9	0.417290774
680559585.1	0.417317857
680602526	0.417348214
680638897.8	0.41738006
680721495.5	0.417410417
680688248.2	0.417440774
680630886.2	0.417467857
680603166.7	0.417498214
680710198.9	0.41753006
680748493.7	0.417560417
680749614.7	0.417588988
680637776	0.417616071
680640019.7	0.417646429
680669341.4	0.417676786
680752819.9	0.417708631
680721414.9	0.417737202
680667418.5	0.417764286
680690811.8	0.417796429
680772688.2	0.417828274
680850397.8	0.417858631
680823239.2	0.417887202
680731829.7	0.417914286
680706273.3	0.417944643
680711160.4	0.417975
680786226.7	0.41800506
680782141.6	0.418033929
680744728.5	0.4180625
680751777.8	0.418092857
680850397.8	0.418124702
680942288.5	0.418156548
680929710.6	0.418185417
680860492.8	0.418213988
680783743.7	0.418241071
680781420.3	0.418271429
680875634.4	0.418303274
680877396.1	0.418332143
680847834.2	0.418360714
680848876.3	0.418391071
680913767.9	0.418422917
680995164	0.418453274
680973693.5	0.418483333
680914969.5	0.418510714
680812023.3	0.418537798
680825322.6	0.418567857
680941487.5	0.418599702
680930752.7	0.41863006
680954706.1	0.418658929
680903673.8	0.418689286
680975135.3	0.418721131
681048038.5	0.41875119
681010545.7	0.41878006
680986991.9	0.418808631
680859531.4	0.418835714
680869545.7	0.418866071
680930031.4	0.418897917
680975856.6	0.418926786
680959032.3	0.418956845
680948216.8	0.418985714
680993641.6	0.41901756
681085612	0.419047917
681059896.1	0.419078274
681037864.7	0.419106845
680963038.5	0.419133929
680937882.6	0.419162798
681030253.6	0.419196131
681121983.9	0.419226488
681079443.5	0.419256845
681092101.3	0.419285417
681071271.5	0.419315774
681135122.8	0.419346131
681142893.4	0.41937619
681114212.4	0.41940506
681038024.2	0.419432143
681002854.8	0.419460714
681063019.7	0.419492857
681180627.2	0.419524702
681128152.3	0.419553274
681158275.1	0.419583631
681119660.4	0.419612202
681169651.4	0.41964256
681210990.1	0.419674405
681205542.1	0.419703274
681148661.3	0.419730357
681067906.8	0.419758929
681094825.3	0.419789286
681216517.9	0.419821131
681175179.2	0.419849702
681199534.1	0.41988006
681133279.6	0.419908929
681138487.5	0.419939286
681264426.5	0.419971131
681264266.1	0.42000119
681207224.9	0.42003006
681105159.5	0.420057143
681124547.5	0.4200875
681188798.4	0.42011756
681145857.5	0.420146429
681188078	0.420176786
681160598.6	0.420205357
681177262.5	0.420237202
681326674.7	0.420269048
681313776	0.420299405
681262103	0.420326488
681166046.6	0.420353571
681164684.6	0.420383929
681217800.2	0.420414286
681240552	0.420444643
681254491.9	0.420475
681246240.1	0.420503571
681252569	0.420533929
681367853	0.420565774
681407429.2	0.420597619
681344379.9	0.420624702
681238469.5	0.420651786
681210669.4	0.420682143
681292465.9	0.4207125
681333003.6	0.420742857
681348224.9	0.420772917
681345581.5	0.420801786
681338130.8	0.420832143
681432264.3	0.420863988
681464950.7	0.420894048
681422170.3	0.420922917
681325152.3	0.42095
681268191.8	0.420978571
681318823.5	0.421008929
681414639.8	0.421040774
681391326.2	0.421071131
681412155.9	0.4211
681414959.7	0.42113006
681484258.1	0.421161905
681478810.9	0.421190774
681464630.8	0.421221131
681371618.3	0.421248214
681313856.6	0.421276786
681348064.5	0.421307143
681406788.5	0.421338988
681401019.7	0.421367857
681425775.1	0.421397917
681415921.1	0.421426786
681435468.6	0.421458631
681509574.4	0.421488988
681502524.2	0.42151756
681456218.6	0.421546429
681348305.6	0.421573512
681408150.5	0.421603571
681462147	0.421635714
681482015.2	0.421665774
681490427.4	0.421696131
681476006.3	0.421725
681472641.6	0.42175506
681608755.4	0.421786905
681606992.8	0.421815774
681583839.6	0.421844345
681473283.2	0.421871429
681491147.8	0.421903571
681515903.2	0.421933631
681578872.8	0.4219625
681562208.8	0.421992857
681552194.4	0.422021429
681548990.1	0.422051786
681703369.2	0.422083631
681741182.8	0.422113988
681704170.3	0.42214256
681599381.7	0.422169643
681590569	0.4222
681636955.2	0.422230357
681666517	0.422260417
681627261.6	0.422289286
681652818.1	0.422319643
681633991	0.422348214
681806555.6	0.422381845
681824661.3	0.422411905
681746150.5	0.422440774
681675409.5	0.422467857
681636955.2	0.422498214
681666356.6	0.422526786
681709057.3	0.422558631
681685744.6	0.4225875
681709698	0.42261756
681706894.3	0.422646429
681771546.6	0.42268006
681855745.5	0.422710119
681816410.4	0.422738988
681747112	0.422766071
681654099.5	0.422794643
681689028.7	0.422825
681738459.7	0.422855357
681735735.7	0.422883929
681737257.2	0.422914286
681733332.4	0.422944643
681772187.3	0.422976488
681899568.1	0.423006845
681846612.9	0.423037202
681803991.9	0.423063988
681687667.6	0.423091369
681735414.9	0.423121429
681786527.8	0.423153571
681824181	0.423183631
681829388	0.423213988
681815207.9	0.423242857
681801669.4	0.423272917
681937381.7	0.423304762
681945393.4	0.423333631
681932094.1	0.423362202
681825222.2	0.423389286
681830910.4	0.423419643
681887630.8	0.42345
681959092.3	0.423481845
681958211.5	0.423510714
681948036.7	0.423540774
681915510.8	0.423569643
682002994.6	0.423601488
682032957.9	0.423631845
682012929.2	0.423660417
681933215.9	0.4236875
681907259	0.423717857
681932734.8	0.423748214
682022622.8	0.42378006
682021901.4	0.423808631
681992339.6	0.4238375
681954526	0.423866071
682042010.8	0.423899702
682123326.2	0.423928274
682103137.1	0.423958631
682017896.1	0.423985714
681937782.3	0.424016071
681964219.5	0.424046131
682047618.3	0.424078274
682054828.9	0.424106845
682025987.5	0.424135417
681996986.6	0.424164286
682061958.8	0.424196131
682134701.6	0.424227976
682081426.5	0.424256845
682069169.4	0.424283929
681951401.4	0.4243125
681996665.8	0.424342857
682048819.9	0.424373214
682085031.4	0.424403274
682058033.2	0.424432143
682040488.4	0.4244625
682102897	0.42449256
682202879	0.424524702
682174118.3	0.424554762
682171313.6	0.424583631
682067647	0.424610714
682023905	0.424639286
682158576.2	0.424671429
682185013.4	0.424701488
682168029.6	0.424730357
682137986.6	0.424758929
682182690	0.424790774
682288360.2	0.424822619
682288600.4	0.424851488
682253991	0.42488006
682144876.3	0.424907143
682125729.4	0.4249375
682215136.2	0.424969345
682257355.7	0.424999702
682258717.7	0.425028571
682217299.3	0.425057143
682228995.5	0.425088988
682331862	0.425120833
682345241	0.425149702
682284354.8	0.425178274
682195428.3	0.425205357
682180927.4	0.425234226
682241414	0.425266071
682305744.6	0.425297917
682310391.6	0.425326488
682288039.4	0.425356845
682311112.9	0.425387202
682376965.9	0.42541756
682339713.3	0.425447619
682322569	0.425476488
682268251.8	0.425503571
682212332.4	0.425532143
682271776.9	0.425564286
682361344.1	0.425596131
682363346.8	0.425624702
682378407.7	0.42565506
682357097.7	0.425685417
682395232.1	0.425715476
682422390.7	0.425744345
682427197.1	0.425774702
682364068.1	0.425801786
682282111.1	0.425830357
682309509.9	0.425860714
682415741	0.42589256
682393069	0.425922917
682435849.5	0.425953274
682380330.6	0.425980357
682419345.9	0.426012202
682476067.2	0.42604256
682489125.4	0.426071131
682450110.2	0.4261
682346121.9	0.426128571
682365910.4	0.426158929
682466293	0.426190774
682453154.1	0.426219345
682449869.2	0.426249702
682423271.5	0.426278571
682427597.7	0.426308631
682564431.9	0.426340774
682571642.5	0.426370833
682534629.9	0.426399702
682421189.1	0.426426786
682410213.3	0.426455357
682461806.5	0.426487202
682461966.8	0.426516071
682466453.4	0.426546429
682471180.1	0.426575
682451712.4	0.426605357
682566836	0.426637202
682631567.2	0.426669048
682581175.6	0.426696131
682461806.5	0.426723214
682433846.8	0.426753571
682473182.8	0.426783929
682532947.1	0.426814286
682489846.8	0.426842857
682520370.1	0.426873214
682514922	0.426901786
682592391.6	0.426935417
682675710.6	0.426965476
682647670.3	0.426994345
682582938.2	0.427021429
682475025.1	0.42705
682530543.9	0.427080357
682642863.8	0.427112202
682621873.7	0.427141071
682651676.5	0.427171429
682611940	0.427201488
682677473.1	0.427231845
682744287.6	0.42726369
682734994.6	0.42729256
682658325.3	0.427319643
682573805.6	0.427346726
682622274.2	0.427378571
682703028.7	0.427410417
682681157.7	0.427438988
682734673.8	0.427469345
682703750	0.427498214
682746210.6	0.42753006
682832172	0.427560417
682814307.3	0.427590476
682747892.5	0.427617857
682643985.7	0.42764494
682676351.3	0.427676786
682739801.1	0.427706845
682765918.5	0.427737202
682798925.6	0.42776756
682771206.1	0.427796131
682755423.8	0.427826488
682847154.1	0.427858333
682847154.1	0.427887202
682838260.8	0.427915774
682718170.3	0.427942857
682725301.1	0.427973214
682780018.8	0.42800506
682815588.7	0.428035417
682789952.5	0.428065774
682795480.3	0.428094345
682735155	0.428123214
682872950.7	0.42815506
682904034.9	0.428185417
682867823.5	0.428213988
682790753.6	0.428241071
682747172	0.428271429
682817431.9	0.428301786
682850999.1	0.428332143
682832492.8	0.428362202
682838821.7	0.428391071
682798604.8	0.428419643
682898266.1	0.428453274
682952103	0.428483333
682940887.1	0.428512202
682873991.9	0.428539286
682792996.4	0.428569643
682841706.1	0.428598214
682884406.8	0.42863006
682840183.7	0.428658929
682900750	0.4286875
682891616.5	0.428716369
682989435.5	0.428749702
683074917.6	0.428781548
683029092.3	0.428810417
682965482.1	0.428838988
682882083.3	0.428866071
682918294.8	0.428896429
682959873.7	0.428926786
682950180.1	0.428955357
682971490.1	0.428985714
682975015.2	0.429016071
682998488.4	0.429046131
683117457.9	0.429078274
683083569.9	0.429108333
683038465.1	0.429137202
682931112.9	0.429164286
682971410.4	0.429194643
682979822.6	0.429224702
683006740.1	0.429253571
683001132.6	0.429283929
683000090.5	0.429314286
682997847.7	0.429344345
683138207	0.42937619
683099672	0.42940506
683065944.4	0.429433631
682981183.7	0.429460714
682991919.4	0.429491071
683032296.6	0.429521429
683107283.2	0.429553274
683071872.8	0.429582143
683082928.3	0.429610714
683056491	0.429641071
683152707.9	0.429672917
683175700.7	0.429703274
683175139.8	0.429731845
683082688.2	0.429758929
683056891.6	0.429789286
683076920.3	0.429819643
683153909.5	0.429851488
683151025.1	0.42988006
683124828	0.429908929
683124587.8	0.4299375
683163683.7	0.429969345
683214876.3	0.43000119
683229937.3	0.43003006
683172175.6	0.430057143
683100072.6	0.430085714
683147660.4	0.430116071
683218400.5	0.430147917
683253570.8	0.430178274
683245479.4	0.430207143
683199013.4	0.430235714
683196529.6	0.43026756
683333204.3	0.430299405
683307487.5	0.430328274
683250526.9	0.430355357
683181468.6	0.430383929
683199574.4	0.430414286
683283853.9	0.430446131
683313095.9	0.430475
683260781.4	0.43050506
683235785.8	0.430533929
683265908.6	0.430564286
683362766.1	0.430596131
683365569.9	0.43062619
683332643.4	0.43065506
683220483.9	0.430682143
683210309.1	0.430710714
683261822.6	0.430742857
683317741.9	0.430772917
683264465.9	0.430801786
683249565.4	0.430830357
683280569	0.430860714
683387200.7	0.430894048
683405947.1	0.430922917
683383195.3	0.430953274
683317181	0.430980357
683241393.4	0.43100744
683318703.4	0.431040774
683404104.8	0.431071131
683347704.3	0.4311
683347704.3	0.431128571
683367733	0.431158929
683439915.8	0.431190774
683498078	0.431221131
683473483	0.43125119
683379990.1	0.431276786
683318062.7	0.431305655
683408350.4	0.4313375
683482215.9	0.43136756
683462347.7	0.431397917
683469317.2	0.431426786
683431904.1	0.431457143
683543422.9	0.431488988
683568418.5	0.431519048
683526118.3	0.431547917
683493751.8	0.431575
683401781.4	0.431603571
683426376.3	0.431633929
683522112	0.431665774
683487182.8	0.431694643
683507771.5	0.431724702
683494873.7	0.43175506
683573304.7	0.431787202
683599422	0.431815774
683530043.9	0.431846131
683531004.5	0.431873214
683434707.9	0.431901786
683466273.3	0.431932143
683555920.3	0.431963988
683575948.9	0.431994345
683596858.4	0.432024702
683567536.7	0.432053274
683557362	0.432083631
683614163.1	0.432113988
683604870.1	0.432144048
683569059.1	0.432171131
683488063.6	0.4322
683467715.1	0.432228571
683565613.8	0.432262202
683584520.6	0.432290774
683632108.4	0.432321131
683573946.2	0.43235
683581396.1	0.43238006
683642683.7	0.432411905
683659346.8	0.432440774
683646528.7	0.432469345
683560567.2	0.432498214
683538776	0.432526786
683603668.5	0.432558631
683634511.6	0.432588988
683644045.7	0.432619345
683650534.9	0.432646429
683588045.7	0.432676786
683707896.1	0.432708631
683756044.8	0.432738988
683739460.6	0.43276756
683658305.6	0.432796131
683612880.8	0.432825
683641641.6	0.432855357
683693075.3	0.432885417
683687387.1	0.432914286
683727284.1	0.432944643
683648852.2	0.432973214
683775111.1	0.433006845
683826063.6	0.433036905
683838481.2	0.433065774
683755724	0.433094345
683654780.5	0.433121429
683694837.8	0.433151786
683777194.4	0.433183631
683748513.4	0.4332125
683792015.2	0.43324256
683754041.2	0.433271429
683794578.9	0.433303274
683896804.7	0.433335119
683915470.4	0.433363988
683813726.7	0.433391071
683712061.8	0.433418155
683740983	0.43345
683820535.8	0.433480357
683829268.8	0.433510417
683845852.2	0.433540774
683822218.6	0.433569643
683853943.5	0.433601488
683943431	0.433631845
683920198	0.433661905
683869085.1	0.433690774
683755724	0.433716369
683796983	0.433746429
683829428.3	0.433778274
683881342.3	0.433807143
683865639.8	0.433838988
683872529.6	0.433867857
683856828	0.433897917
683971230.3	0.433929762
683956168.5	0.433960119
683919316.3	0.433987202
683817411.3	0.434014286
683807557.3	0.434044643
683833674.7	0.434075
683919396.1	0.434106845
683916672.9	0.434137202
683924924.7	0.434165774
683881502.7	0.434194643
683998869.2	0.434226488
684002715.1	0.434256845
683976758.1	0.434286905
683899528.7	0.4343125
683870847.7	0.434342857
683913788.5	0.434373214
683989415.8	0.434403571
683959213.3	0.434433631
683977238.4	0.434463988
683934537.6	0.434491071
683981804.7	0.434524702
684075217.7	0.434554762
684026027.8	0.434583631
683988854.8	0.434610714
683878138	0.434639286
683957690.9	0.434671429
683991578.9	0.434701488
683970829.7	0.434730357
683965542.1	0.434760714
683937261.6	0.434789286
684007761.6	0.434821131
684114233	0.434851488
684098530.5	0.434881845
684053026	0.434910417
683954726.7	0.4349375
684003756.3	0.434967857
684045975.8	0.434998214
684023543.9	0.435026786
684050142.5	0.435057143
684039406.8	0.435085714
684089878.1	0.435119345
684252910.4	0.435149702
684205802.9	0.435179762
684173276.9	0.435208631
684034920.3	0.435235714
684072733.9	0.435266071
684090038.5	0.435296429
684129855.7	0.435325
684127292.1	0.435355357
684140991	0.435383929
684141792.1	0.435414286
684287759.9	0.435447917
684296571.7	0.435477976
684245059.1	0.435506845
684142593.2	0.435533929
684117597.7	0.4355625
684161259.9	0.435592857
684211891.6	0.435623214
684169031.4	0.435653571
684199874.6	0.435682143
684169751.8	0.4357125
684287359.3	0.435745833
684313155.9	0.435774702
684299135.3	0.435803274
684163904.1	0.435830357
684136905	0.435860714
684166307.3	0.435891071
684231198.9	0.435921429
684218380.8	0.435951488
684237207.9	0.435981845
684213814.5	0.436010714
684246020.6	0.43604256
684297293	0.436072619
684247862.9	0.436101488
684189219.5	0.43613006
684118398.7	0.436157143
684152127.2	0.4361875
684219823.5	0.436219345
684253551.1	0.436249702
684239371	0.436278571
684204841.4	0.436307143
684243215.9	0.436338988
684301779.6	0.436369345
684320285.8	0.436399702
684281270.6	0.436426786
684191622.8	0.436455357
684229836.9	0.436485714
684274460.6	0.43651756
684358980.3	0.436547917
684329098.6	0.436576488
684256995.5	0.436605357
684265728.5	0.436635714
684386379.9	0.43666756
684398797.5	0.436697619
684363226.7	0.436726488
684268371.9	0.436753571
684292245.5	0.436783929
684346483	0.436813988
684403363.8	0.436844345
684365870.1	0.436874702
684334545.7	0.436901786
684363226.7	0.436932143
684429160.4	0.436963988
684498939.1	0.436994345
684473302.9	0.437024702
684371238.4	0.437051786
684364909.5	0.437080357
684386059.1	0.437110714
684454396.1	0.43714256
684427077.1	0.437171131
684410093.2	0.4372
684442299.3	0.437230357
684508473.1	0.437262202
684589067.2	0.43729256
684543883.5	0.437322619
684466333.3	0.437349702
684418905.9	0.437378571
684441738.4	0.437408929
684521931.9	0.437439286
684489646.1	0.437467857
684481554.7	0.437498214
684489165.8	0.437528274
684564071.7	0.437560417
684647950.7	0.437590476
684611259	0.437619345
684541239.2	0.437646429
684472822.6	0.437675
684496776	0.437705357
684605330.6	0.437737202
684577290.3	0.437766071
684589708.8	0.437796131
684567276.9	0.437825
684648992.8	0.437858333
684713003.6	0.43788869
684681919.4	0.43791756
684638417.6	0.437944643
684528181	0.437973214
684558383.5	0.438003571
684648992.8	0.438035417
684653158.6	0.438063988
684671424.7	0.438094345
684681679.2	0.438123214
684732150.5	0.43815506
684775412.2	0.438185417
684725821.7	0.438213988
684714845.9	0.438244345
684634491.9	0.438271429
684611098.6	0.4383
684710920.3	0.438333631
684766198.9	0.438363988
684754261.6	0.438394048
684742244.6	0.438422917
684739040.3	0.438453274
684799686.4	0.438483333
684764276	0.438512202
684758187.3	0.43854256
684673427.4	0.438569643
684636414.9	0.438598214
684698342.3	0.43863006
684767320.8	0.438660417
684736797.5	0.438690774
684737037.6	0.438719345
684698903.2	0.438749702
684753941.8	0.43878006
684806015.2	0.438810417
684785987.5	0.438838988
684723337.8	0.438867857
684646028.7	0.438896429
684695939.1	0.438926786
684791274.2	0.438957143
684758508.1	0.438987202
684788470.4	0.439016071
684723337.8	0.439044643
684802089.6	0.439076488
684894060.9	0.439108333
684904635.3	0.439137202
684836218.6	0.439165774
684762033.2	0.439194643
684770044.8	0.439223214
684836379	0.43925506
684800086.9	0.439283929
684853682.8	0.439314286
684810181.9	0.439342857
684852881.7	0.439374702
684949819.9	0.43940506
684971851.3	0.439435417
684924183.7	0.439463988
684815148.7	0.439491071
684816430.1	0.43951994
684893740.1	0.439551786
684881241.9	0.439580357
684914569.9	0.439612202
684898947.1	0.439641071
684897745.5	0.439671429
685020800.2	0.439703274
685056210.6	0.439733333
684989235.7	0.439762202
684875233.9	0.439787798
684854885.3	0.439817857
684935319	0.43985
684958712.4	0.439878571
684980103	0.439910417
684972732.1	0.439939286
684974815.4	0.439969345
685049962.4	0.44000119
685041229.4	0.440031548
684984669.4	0.440060417
684879319.9	0.440085714
684858970.4	0.440116071
684905917.6	0.440146429
684995404.1	0.440176786
684988274.2	0.440206845
